# tl/script/batch_011.tsv — script_unique.txt DATA 647-706 (= FILE 652-711; FILE = DATA + 5),
# 60 unique lines / 60 message instances, banks 14-18.
# Town and shop NPCs: the frog merchant's shop (647-660, bank 14), a woman's item shop and the
# members-only door (661-674, bank 15), a monster shop and the fruit-tree shop (675-690, bank 16),
# a rough dealer's monster shop (691-699, bank 17), and Maya's undead shop in the hushed mansion
# (700-706, bank 18).
# Format: <count>\t<japanese, byte-identical to script_unique.txt>\t<english>
1	{FC51}貼り紙がしてある・・・{FCC0}{FB01}「本日、棚卸しのため{FFFE}　　　　休業いたします。{FFFE}　　　　　　　ゲロゲロ」{FC30}	{FC51}Ａ　ｎｏｔｉｃｅ　ｉｓ　ｐｏｓｔｅｄ．．．{FCC0}{FB01}“Ｃｌｏｓｅｄ　ｔｏｄａｙ　ｆｏｒ{FFFE}　　　　ｓｔｏｃｋｔａｋｉｎｇ．{FFFE}　　　　　　　Ｒｉｂｂｉｔ”{FC30}
1	{FB00}{=00}{=B0}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FFF5}{FC51}イラッシャイ。{FFFE}{FCC0}{FB01}ドンナ　用ダ？{FFFE}{FFF8}{=00}{=02}	{FB00}{=00}{=B0}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FFF5}{FC51}Ｗｅｌｃｏｍｅ．{FFFE}{FCC0}{FB01}Ｗｈａｔ　ｂｕｓｉｎｅｓｓ？{FFFE}{FFF8}{=00}{=02}
1	{FFE6}{FFF6}{=00}{=00}{=00}{=08}{FC51}{FB01}ドレニ　スル？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=01}{FFF6}{=00}{=00}{=00}{=0F}{FFF8}{=00}{=04}	{FFE6}{FFF6}{=00}{=00}{=00}{=08}{FC51}{FB01}Ｗｈｉｃｈ　ｏｎｅ？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=01}{FFF6}{=00}{=00}{=00}{=0F}{FFF8}{=00}{=04}
1	{FFD5}{=00}{=07}{FC51}{FB01}{FFEC}{=00}{=03}{FFFE}ダナ？{FFFE}{FCC0}{FFEC}{=00}{=01}ジュエル　ニ{FFFE}ナルガ、イイカ？{FFFE}{FFFA}{=00}{=00}{FFE5}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=05}{FFF6}{=00}{=01}{=00}{=06}	{FFD5}{=00}{=07}{FC51}{FB01}{FFEC}{=00}{=03}，{FFFE}ｔｈａｔ　ｏｎｅ？{FFFE}{FCC0}{FFEC}{=00}{=01}　Ｊｅｗｅｌｓ．{FFFE}Ａｌｌ　ｒｉｇｈｔ？{FFFE}{FFFA}{=00}{=00}{FFE5}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=05}{FFF6}{=00}{=01}{=00}{=06}
1	{FC51}{FB01}{FFE4}{FFE8}{FFEB}毎度アリ、ゲロゲロ。{FFFE}{FCC0}{FFF8}{=00}{=0F}	{FC51}{FB01}{FFE4}{FFE8}{FFEB}Ｍａｎｙ　ｔｈａｎｋｓ，　Ｒｉｂｂｉｔ．{FFFE}{FCC0}{FFF8}{=00}{=0F}
1	{FB01}ゲロゲロ？{FFFE}オマエ　オ金{FFFE}タリナイ　ヨウダ。{FCC0}{FFF8}{=00}{=0F}	{FB01}Ｒｉｂｂｉｔ？{FFFE}Ｙｏｕ　ｓｈｏｒｔ　ｏｆ　ｍｏｎｅｙ，{FFFE}ｉｔ　ｓｅｅｍｓ．{FCC0}{FFF8}{=00}{=0F}
1	{FB01}オマエ、ゼイタク。{FFFE}コレ以上、持テナイ。{FFFE}ゲロゲロ。{FFFE}{FCC0}{FFF8}{=00}{=0F}	{FB01}Ｙｏｕ　ｅｘｔｒａｖａｇａｎｔ．{FFFE}Ｃａｒｒｙ　ｎｏ　ｍｏｒｅ．{FFFE}Ｒｉｂｂｉｔ．{FFFE}{FCC0}{FFF8}{=00}{=0F}
1	{FFE6}{FFF6}{=00}{=C8}{=00}{=0E}{FC51}{FB01}何ヲ　売ッテクレルンダ？{FFFE}{FFFA}{=00}{=00}{FFFA}{=00}{=05}{FFFB}{=00}{=07}{FFF6}{=00}{=00}{=00}{=0F}{FFC0}{=00}{=01}{=00}{=0D}{FFF8}{=00}{=0A}	{FFE6}{FFF6}{=00}{=C8}{=00}{=0E}{FC51}{FB01}Ｗｈａｔ　ｙｏｕ　ｓｅｌｌ　ｍｅ？{FFFE}{FFFA}{=00}{=00}{FFFA}{=00}{=05}{FFFB}{=00}{=07}{FFF6}{=00}{=00}{=00}{=0F}{FFC0}{=00}{=01}{=00}{=0D}{FFF8}{=00}{=0A}
1	{FC51}{FB01}{FFEC}{=00}{=03}{FFFE}ダナ？{FFFE}{FCC0}ソレナラ、{FFFE}{FFEC}{=00}{=01}ジュエル　デ{FFFE}引キ取ル。イイカ？{FFFE}{FFFA}{=00}{=00}{FFE5}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=0B}{FFF6}{=00}{=01}{=00}{=0C}	{FC51}{FB01}{FFEC}{=00}{=03}，{FFFE}ｔｈａｔ　ｏｎｅ？{FFFE}{FCC0}Ｉｎ　ｔｈａｔ　ｃａｓｅ，{FFFE}{FFEC}{=00}{=01}　Ｊｅｗｅｌｓ．{FFFE}Ｉ　ｔａｋｅ　ｉｔ．　Ａｌｌ　ｒｉｇｈｔ？{FFFE}{FFFA}{=00}{=00}{FFE5}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=0B}{FFF6}{=00}{=01}{=00}{=0C}
1	{FC51}{FB01}{FFE4}{FFE7}{FFEA}毎度アリ、ゲロゲロ。{FFFE}{FCC0}{FFF8}{=00}{=0F}	{FC51}{FB01}{FFE4}{FFE7}{FFEA}Ｍａｎｙ　ｔｈａｎｋｓ，　Ｒｉｂｂｉｔ．{FFFE}{FCC0}{FFF8}{=00}{=0F}
