# tl/script/batch_010.tsv — wave 8
# Unit: the equipment/item description table + the Farina–Marvellous townsfolk.
# 53 unique lines, 293 message instances, 2,477 JP chars.
#
# Line ids below are DATA numbers: the 1-based index among non-blank, non-comment
# lines of dumps/script_unique.txt.  Verified this unit: FILE = DATA + 5, constant.
#
# THEME A — item/equipment description table (12 lines, 21 instances each = 252).
#   DATA 189, 193, 194, 224, 225, 226, 239, 261, 262, 272, 300, 310
#   Each lands once in each of 21 banks: 2 3 4 5 6 7 8 9 12 13 14 15 16 17 18 19 25 33 40 42 43.
#   Bank 40 (447 bytes free) is the binding constraint on the whole batch.
#
21	戦闘用に作られた斧。{FFFE}攻撃力＋１３	Ａｎ　ａｘｅ　ｍａｄｅ　ｆｏｒ　ｂａｔｔｌｅ．{FFFE}Ａｔｋ＋１３
21	雷を引き起こすこん棒。{FFFE}攻撃力＋５	Ａ　ｃｌｕｂ　ｔｈａｔ　ｃａｌｌｓ　ｄｏｗｎ{FFFE}ｔｈｕｎｄｅｒ．{FFFE}Ａｔｋ＋５
21	雷を引き起こすこん棒。{FFFE}攻撃力＋６	Ａ　ｃｌｕｂ　ｔｈａｔ　ｃａｌｌｓ　ｄｏｗｎ{FFFE}ｔｈｕｎｄｅｒ．{FFFE}Ａｔｋ＋６
21	ボウガンです　　　　　{FFFE}攻撃力＋０	Ｔｈｉｓ　ｉｓ　ａ　ｃｒｏｓｓｂｏｗ．{FFFE}Ａｔｋ＋０
21	ボウキャノンです　　　{FFFE}攻撃力＋０	Ｔｈｉｓ　ｉｓ　ａ　ｂｏｗ　ｃａｎｎｏｎ．{FFFE}Ａｔｋ＋０
21	普通の防具用の服。{FFFE}防御力＋１	Ｐｌａｉｎ　ｃｌｏｔｈ　ａｒｍｏｕｒ．{FFFE}Ｄｅｆ＋１
21	動きやすい鉄製の鎧。{FFFE}防御力＋５	Ｓｕｐｐｌｅ　ｉｒｏｎ　ａｒｍｏｕｒ．{FFFE}Ｄｅｆ＋５
21	ダミーよろい１です　　	Ｔｈｉｓ　ｉｓ　ｄｕｍｍｙ　ａｒｍｏｕｒ　１．
21	ダミーよろい２です　　	Ｔｈｉｓ　ｉｓ　ｄｕｍｍｙ　ａｒｍｏｕｒ　２．
21	腕を守る鋼鉄の手袋。{FFFE}防御力＋１	Ｓｔｅｅｌ　ａｒｍ　ｇａｕｎｔｌｅｔｓ．{FFFE}Ｄｅｆ＋１
21	軍神ヘルメスが光の文字を{FFFE}刻んだとされる漆黒の石版。	Ａ　ｊｅｔ‐ｂｌａｃｋ　ｔａｂｌｅｔ，　ｃｕｔ{FFFE}ｉｎ　ｌｅｔｔｅｒｓ　ｏｆ　ｌｉｇｈｔ　ｂｙ{FFFE}ｔｈｅ　ｗａｒ　ｇｏｄ　Ｈｅｒｍｅｓ．
21	ひみつの店の会員証。	Ｔｈｅ　ｓｅｃｒｅｔ　ｓｈｏｐ’ｓ{FFFE}ｍｅｍｂｅｒ’ｓ　ｃａｒｄ．
#
# THEME B — the Farina / Marvellous prose window (41 contiguous lines, 1 instance each).
#   DATA 880-920.  Banks 25 (880-883), 26 (884-885), 27 (886-887), 28 (888-920).
#   The Melzario crafting hobbit, the casino and racetrack girls, and the townsfolk who
#   carry the Farina backstory (Bishop Creus, Captain Leon, Helfer's moving island).
#
