# Riot Stars main-script translation batch 007
# script_unique.txt FILE lines 318 and 421-469 - 50 unique lines / 70 message instances.
#   Numbering here is the script_unique.txt FILE line (what grep -n prints).
#   glossary.md 34 uses the DATA index (= file line - 5), so this unit is data 313, 416-464.
# Theme: recruitment and the hobbit-recruiter dialogue, plus one item description.
#   318          the item-description table row 'a nut from some tree' - 21 instances,
#                replicated across 21 banks including bank 40 (471 free). Kept short.
#   421-426      TAIL of a rough human recruiter's copy of the skeleton (its head, 416-420,
#                is NOT in this batch and is untranslated). Rough male: -daze / -kai.
#   427          Leon of the 1st Army introduces himself. Formal, no contractions.
#   428-429      two refusals to enter the castle (a woman; a wanted man).
#   430          the Hobbit Village chief brings potatoes and reveals where the Princess went.
#   431          Lord Helfer's briefing and the handover to First Lieutenant Anselmo.
#   432-436      the troop-type menu and Anselmo's four replies.
#   437          Anselmo on forming units, and the first posting at Chekot Hill.
#   438-448 / 449-459 / 460-469   THREE copies of one hobbit-recruiter skeleton
#                (greeting, menu, 'which one?', price confirm, sold, declined,
#                 not enough Jewels, ranks full, 'anything else?'), held apart by
#                 four different greetings and by 443 / 453=464 and 444 / 454=465.
#                 Every repeated line is byte-identical English; verified mechanically.
21	何かの木の木の実。	Ａ　ｎｕｔ　ｆｒｏｍ　ｓｏｍｅ　ｔｒｅｅ．
1	{FB01}何だい、やめるのかい？{FFFE}兵隊は　オモチャじゃ{FFFE}ないんだぜ！{FFFE}{FCC0}{FFF8}{=00}{=22}	{FB01}Ｗｈａｔ，　ｇｉｖｉｎｇ　ｕｐ？{FFFE}Ｓｏｌｄｉｅｒｓ　ａｒｅｎ’ｔ{FFFE}ｔｏｙｓ，　ｙｏｕ　ｋｎｏｗ！{FFFE}{FCC0}{FFF8}{=00}{=22}
1	{FC51}{FB01}最近、地殻の変動が{FFFE}激しいのか　あちこちで{FFFE}妙な噂を　聞くぜ。{FFFE}昨日まで　海の向こうに{FCC0}{FFFE}見えてた島が、{FFFE}今朝には　沈んじまって{FFFE}なくなってるそうだ。{FFFE}まったく　恐ろしいぜ。{FCC0}{FFF8}{=00}{=22}	{FC51}{FB01}Ｉ　ｈｅａｒ　ｏｄｄ　ｒｕｍｏｕｒｓ　ａｌｌ{FFFE}ｏｖｅｒ　ｌａｔｅｌｙ．　Ｍａｙｂｅ　ｔｈｅ{FFFE}ｅａｒｔｈ　ｉｓ　ｓｈｉｆｔｉｎｇ　ｈａｒｄ．{FFFE}Ｔｈｅｙ　ｓａｙ　ａｎ　ｉｓｌａｎｄ　ｓｅｅｎ{FCC0}{FFFE}ａｃｒｏｓｓ　ｔｈｅ　ｓｅａ　ｕｎｔｉｌ{FFFE}ｙｅｓｔｅｒｄａｙ　ｓａｎｋ　ａｎｄ　ｉｓ{FFFE}ｇｏｎｅ　ｔｈｉｓ　ｍｏｒｎｉｎｇ．{FFFE}Ｒｅａｌｌｙ　ｔｅｒｒｉｆｙｉｎｇ．{FCC0}{FFF8}{=00}{=22}
1	{FB01}おいおい、ジュエルが{FFFE}足りない　みたいだぜ。{FFFE}またの　機会に{FFFE}するんだな！{FC30}{FFF8}{=00}{=22}	{FB01}Ｏｉ，　ｏｉ，　ｙｏｕ　ｌｏｏｋ　ｓｈｏｒｔ{FFFE}ｏｆ　Ｊｅｗｅｌｓ．{FFFE}Ｃｏｍｅ　ｂａｃｋ　ａｎｏｔｈｅｒ{FFFE}ｔｉｍｅ！{FC30}{FFF8}{=00}{=22}
1	{FB01}欲張りな　奴だな。{FFFE}兵の数が　いっぱい{FFFE}じゃねえか！{FFFE}これ以上は　無理だよ。{FC30}{FFF8}{=00}{=22}	{FB01}Ｗｈａｔ　ａ　ｇｒｅｅｄｙ　ｆｅｌｌｏｗ．{FFFE}Ｙｏｕｒ　ｒａｎｋｓ　ａｒｅ　ｆｕｌｌ，{FFFE}ａｒｅｎ’ｔ　ｔｈｅｙ！{FFFE}Ｎｏ　ｒｏｏｍ　ｆｏｒ　ａｎｙ　ｍｏｒｅ．{FC30}{FFF8}{=00}{=22}
1	{FB01}他にも用はあるかい？{FFFE}{FFF8}{=00}{=1A}	{FB01}Ａｎｙｔｈｉｎｇ　ｅｌｓｅ？{FFFE}{FFF8}{=00}{=1A}
1	{FB01}そうかい。{FFFE}じゃ、気を付けてな！{FFFE}{FC30}{FFC2}{=00}{=01}{FFC4}	{FB01}Ｉ　ｓｅｅ．{FFFE}Ｔａｋｅ　ｃａｒｅ，　ｔｈｅｎ！{FFFE}{FC30}{FFC2}{=00}{=01}{FFC4}
1	{FFF3}{=00}{=5F}{=00}{=01}{FFC2}{=00}{=02}{FB00}{=00}{=00}{=00}{=00}{FB00}{=00}{=09}{=00}{=01}{FCB0}{=00}{=01}{=00}{=01}{FC51}おや？　そなたは{FFFE}９軍の隊長に{FFFE}任命された{FFFE}{FFEC}{=00}{=00}殿。{FC30}{FCB0}{=00}{=00}{=00}{=00}{FC50}あなたは？{FFFE}{FC30}{FC51}{FB01}申し遅れて　すまない。{FFFE}私は　第１軍隊長の{FFFE}リオンだ。{FFFE}{FCC0}これからは、共同作戦を{FFFE}とることも　あるだろう。{FFFE}その時は、{FFFE}よろしく　頼む。{FCC0}{FFFE}では、また　会おう。{FFFE}{FC30}{FFF2}{=00}{=5F}{FB01}{FC50}{FFFD}{FFF8}{=00}{=01}	{FFF3}{=00}{=5F}{=00}{=01}{FFC2}{=00}{=02}{FB00}{=00}{=00}{=00}{=00}{FB00}{=00}{=09}{=00}{=01}{FCB0}{=00}{=01}{=00}{=01}{FC51}Ｏｈ？　Ｙｏｕ　ｍｕｓｔ　ｂｅ{FFFE}{FFEC}{=00}{=00}，　ａｐｐｏｉｎｔｅｄ{FFFE}ｃａｐｔａｉｎ　ｏｆ　ｔｈｅ{FFFE}９ｔｈ　Ａｒｍｙ．{FC30}{FCB0}{=00}{=00}{=00}{=00}{FC50}Ａｎｄ　ｙｏｕ　ａｒｅ？{FFFE}{FC30}{FC51}{FB01}Ｆｏｒｇｉｖｅ　ｍｙ　ｌａｔｅｎｅｓｓ．{FFFE}Ｉ　ａｍ　Ｌｅｏｎ，　ｃａｐｔａｉｎ{FFFE}ｏｆ　ｔｈｅ　１ｓｔ　Ａｒｍｙ．{FFFE}{FCC0}Ｆｒｏｍ　ｎｏｗ　ｏｎ　ｔｈｅｒｅ　ｍａｙ{FFFE}ｂｅ　ｊｏｉｎｔ　ｏｐｅｒａｔｉｏｎｓ．{FFFE}Ｗｈｅｎ　ｔｈａｔ　ｔｉｍｅ　ｃｏｍｅｓ，{FFFE}Ｉ　ｓｈａｌｌ　ｃｏｕｎｔ　ｏｎ　ｙｏｕ．{FCC0}{FFFE}Ｗｅｌｌ　ｔｈｅｎ，　ｌｅｔ　ｕｓ　ｍｅｅｔ{FFFE}ａｇａｉｎ．{FFFE}{FC30}{FFF2}{=00}{=5F}{FB01}{FC50}{FFFD}{FFF8}{=00}{=01}
1	{FFC2}{=00}{=02}{FB00}{=00}{=16}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}だめよ。{FFFE}私は、教会へ行くの。{FFFE}それまでは、{FFFE}お城へは戻らないわ。{FC30}{FFC2}{=00}{=01}	{FFC2}{=00}{=02}{FB00}{=00}{=16}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}Ｔｈａｔ　ｗｉｌｌ　ｎｏｔ　ｄｏ．{FFFE}Ｉ　ａｍ　ｇｏｉｎｇ　ｔｏ　ｃｈｕｒｃｈ．{FFFE}Ｕｎｔｉｌ　ｔｈｅｎ，　Ｉ　ｗｉｌｌ　ｎｏｔ{FFFE}ｒｅｔｕｒｎ　ｔｏ　ｔｈｅ　ｃａｓｔｌｅ．{FC30}{FFC2}{=00}{=01}
1	{FFC2}{=00}{=02}{FB00}{=00}{=02}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}おたずね者の俺たちが{FFFE}今、城に入るのは{FFFE}捕まりに行くようなもの。{FFFE}やめた方がいい。{FC30}{FFC2}{=00}{=01}	{FFC2}{=00}{=02}{FB00}{=00}{=02}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}Ｆｏｒ　ｗａｎｔｅｄ　ｍｅｎ　ｌｉｋｅ　ｕｓ{FFFE}ｔｏ　ｅｎｔｅｒ　ｔｈｅ　ｃａｓｔｌｅ　ｎｏｗ{FFFE}ｍｅａｎｓ　ｂｅｉｎｇ　ｃａｕｇｈｔ．{FFFE}Ｂｅｔｔｅｒ　ｎｏｔ．{FC30}{FFC2}{=00}{=01}
