# tl/script/batch_018.tsv — the casino (slot machine, blackjack, medal exchange) and the racetrack.
# script_unique.txt DATA lines 1388-1413 and 1415-1430 (FILE lines 1393-1418, 1420-1435).
# DATA = 1-based index among non-blank, non-comment lines. D1414 (the racetrack tutorial) is
# already translated in batch_002.tsv:13 and is deliberately not in this file.
# Bank 42 = the casino counter (casual register); bank 43 = the racetrack counter, whose medal
# exchange clerk speaks the polite register. D1408 is a POOL of unrelated fragments, not one message.
1	{FB00}{=01}{=5F}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}お待たせっ！！{FFFE}さあ、何して遊ぶ？{FCC0}{FFF8}{=00}{=02}	{FB00}{=01}{=5F}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}Ｓｏｒｒｙ　ｆｏｒ　ｔｈｅ　ｗａｉｔ！！{FFFE}Ｎｏｗ，　ｗｈａｔ　ｄｏ　ｗｅ　ｐｌａｙ？{FCC0}{FFF8}{=00}{=02}
1	{FCB0}{=00}{=00}{=00}{=01}{FC51}{FB01}楽しかった？{FFFE}次は、何して遊ぶ？{FFFE}{FCC0}{FFF8}{=00}{=02}	{FCB0}{=00}{=00}{=00}{=01}{FC51}{FB01}Ｄｉｄ　ｙｏｕ　ｈａｖｅ　ｆｕｎ？{FFFE}Ｗｈａｔ　ｄｏ　ｗｅ　ｐｌａｙ　ｎｅｘｔ？{FFFE}{FCC0}{FFF8}{=00}{=02}
1	{FB01}{FFFA}{=00}{=00}　スロットマシーン{FFFE}　ブラックジャック{FFFE}　メダル交換所{FFFE}　店を出る{FFFA}{=00}{=05}{FFF7}{=00}{=04}{=00}{=00}{=00}{=00}{FFF6}{=00}{=02}{=00}{=0C}{FFF6}{=00}{=03}{=00}{=16}{FFF6}{=00}{=00}{=00}{=04}{FFF6}{=00}{=01}{=00}{=08}	{FB01}{FFFA}{=00}{=00}　Ｓｌｏｔ　Ｍａｃｈｉｎｅ{FFFE}　Ｂｌａｃｋｊａｃｋ{FFFE}　Ｍｅｄａｌ　Ｅｘｃｈａｎｇｅ{FFFE}　Ｌｅａｖｅ　ｔｈｅ　ｓｈｏｐ{FFFA}{=00}{=05}{FFF7}{=00}{=04}{=00}{=00}{=00}{=00}{FFF6}{=00}{=02}{=00}{=0C}{FFF6}{=00}{=03}{=00}{=16}{FFF6}{=00}{=00}{=00}{=04}{FFF6}{=00}{=01}{=00}{=08}
1	{FB01}あら？{FFFE}お客様はメダルを{FFFE}持ってないみたいね。{FCC0}{FFFE}ゲームをプレイするには、{FFFE}メダルが必要なの。{FFFE}まず　メダル交換所で{FFFE}メダルを買ってね。{FC30}{FFF8}{=00}{=02}	{FB01}Ｍｙ？{FFFE}Ｙｏｕ　ｄｏｎ’ｔ　ｓｅｅｍ　ｔｏ　ｈａｖｅ{FFFE}ａｎｙ　ｍｅｄａｌｓ．{FCC0}{FFFE}Ｔｏ　ｐｌａｙ　ａ　ｇａｍｅ，{FFFE}ｙｏｕ　ｎｅｅｄ　ｍｅｄａｌｓ．{FFFE}Ｆｉｒｓｔ，　ｂｕｙ　ｍｅｄａｌｓ　ａｔ{FFFE}ｔｈｅ　Ｍｅｄａｌ　Ｅｘｃｈａｎｇｅ．{FC30}{FFF8}{=00}{=02}
1	{FB01}スロットマシーンね？{FFFE}ルールは知ってる？{FFFE}{FFFA}{=00}{=00}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=06}{FFF6}{=00}{=01}{=00}{=05}	{FB01}Ｓｌｏｔ　Ｍａｃｈｉｎｅ，　ｉｓ　ｉｔ？{FFFE}Ｄｏ　ｙｏｕ　ｋｎｏｗ　ｔｈｅ　ｒｕｌｅｓ？{FFFE}{FFFA}{=00}{=00}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=06}{FFF6}{=00}{=01}{=00}{=05}
1	{FB01}ルールは簡単！{FFFE}ライン上に{FFFE}絵柄を　揃えるだけ。{FFFE}７かドラゴンで大当たり！{FCC0}{FFFE}大当たりすると、{FFFE}ボーナスゲームに突入よ！{FFFE}的中確率がＵＰして、{FFFE}大もうけの大チャンス！{FCC0}{FFFE}操作は、Ｒ１ボタンか{FFFE}○ボタンでメダルを投入。{FFFE}方向キー・下で{FFFE}ドラムスタートよ。{FCC0}{FFFE}ドラムは、○・△・□の{FFFE}ボタンでストップするわ。{FFFE}やめる時は、メダルを{FFFE}入れないで　Ｘボタンよ。{FC30}{FFF8}{=00}{=06}	{FB01}Ｔｈｅ　ｒｕｌｅｓ　ａｒｅ　ｅａｓｙ！{FFFE}Ａｌｏｎｇ　ａ　ｌｉｎｅ，{FFFE}ｊｕｓｔ　ｍａｔｃｈ　ｔｈｅ　ｓｙｍｂｏｌｓ．{FFFE}７ｓ　ｏｒ　ｄｒａｇｏｎｓ　ｗｉｎ　ｂｉｇ！{FCC0}{FFFE}Ｗｉｎ　ｂｉｇ，　ａｎｄ　ｙｏｕ’ｒｅ{FFFE}ｉｎｔｏ　ｔｈｅ　Ｂｏｎｕｓ　Ｇａｍｅ！{FFFE}Ｔｈｅ　ｈｉｔ　ｒａｔｅ　ｇｏｅｓ　ｕｐ，{FFFE}ｙｏｕｒ　ｃｈａｎｃｅ　ｔｏ　ｗｉｎ　ｂｉｇ！{FCC0}{FFFE}Ｐｕｔ　ｍｅｄａｌｓ　ｉｎ　ｗｉｔｈ　ｔｈｅ{FFFE}Ｒ１　ｏｒ　Ｃｉｒｃｌｅ　ｂｕｔｔｏｎ．{FFFE}Ｄｉｒｅｃｔｉｏｎａｌ　ｂｕｔｔｏｎｓ{FFFE}ｄｏｗｎ　ｓｔａｒｔｓ　ｔｈｅ　ｒｅｅｌｓ．{FCC0}{FFFE}Ｓｔｏｐ　ｔｈｅ　ｒｅｅｌｓ　ｗｉｔｈ　ｔｈｅ{FFFE}Ｃｉｒｃｌｅ，　Ｔｒｉａｎｇｌｅ　ｏｒ{FFFE}Ｓｑｕａｒｅ　ｂｕｔｔｏｎ．{FCC0}{FFFE}Ｔｏ　ｑｕｉｔ，　ｐｒｅｓｓ　ｔｈｅ{FFFE}Ｃｒｏｓｓ　ｂｕｔｔｏｎ　ｗｉｔｈｏｕｔ{FFFE}ｉｎｓｅｒｔｉｎｇ　ａ　ｍｅｄａｌ．{FC30}{FFF8}{=00}{=06}
1	{FB01}じゃ、がんばってね！！{FFFE}{FC30}{FFF8}{=00}{=07}	{FB01}Ｗｅｌｌ，　ｄｏ　ｙｏｕｒ　ｂｅｓｔ！！{FFFE}{FC30}{FFF8}{=00}{=07}
1	{FB01}ブラックジャックね？{FFFE}ルールは知ってる？{FFFE}{FFFA}{=00}{=00}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=0A}{FFF6}{=00}{=01}{=00}{=09}	{FB01}Ｂｌａｃｋｊａｃｋ，　ｉｓ　ｉｔ？{FFFE}Ｄｏ　ｙｏｕ　ｋｎｏｗ　ｔｈｅ　ｒｕｌｅｓ？{FFFE}{FFFA}{=00}{=00}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=0A}{FFF6}{=00}{=01}{=00}{=09}
1	{FB01}ここでは、メダルの購入と{FFFE}メダルから景品への交換を{FFFE}やってるの。{FCC0}{FB01}何がお望み？{FFFE}{FFF8}{=00}{=0D}	{FB01}Ｗｈａｔ　ｗｅ　ｄｏ　ｈｅｒｅ　ｉｓ　ｓｅｌｌ{FFFE}ｍｅｄａｌｓ　ａｎｄ　ｔｒａｄｅ　ｔｈｅｍ{FFFE}ｆｏｒ　ｐｒｉｚｅｓ．{FCC0}{FB01}Ｗｈａｔ　ｗｏｕｌｄ　ｙｏｕ　ｌｉｋｅ？{FFFE}{FFF8}{=00}{=0D}
1	{FFFA}{=00}{=00}　メダルを買う{FFFE}　メダルを景品と交換{FFFE}　交換所を出る{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=01}{FFF6}{=00}{=00}{=00}{=0E}{FFF6}{=00}{=01}{=00}{=13}{FFF6}{=00}{=02}{=00}{=19}	{FFFA}{=00}{=00}　Ｂｕｙ　ｍｅｄａｌｓ{FFFE}　Ｔｒａｄｅ　ｍｅｄａｌｓ　ｆｏｒ　ｐｒｉｚｅｓ{FFFE}　Ｌｅａｖｅ　ｔｈｅ　ｅｘｃｈａｎｇｅ{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=01}{FFF6}{=00}{=00}{=00}{=0E}{FFF6}{=00}{=01}{=00}{=13}{FFF6}{=00}{=02}{=00}{=19}
1	{FB01}{FFF5}メダルは{FFFE}１枚２ジュエル。{FFFE}お客様の現在の所持枚数は{FFFE}{FFEC}{=00}{=06}枚よ。{FCC0}{FB01}方向キーで{FFFE}購入するコインの{FFFE}枚数を決めてね。{FFFE}（○ボタンで決定）{FFC8}{FFC7}{FFF6}{=00}{=00}{=00}{=11}{FFD5}{=00}{=10}{FFF8}{=00}{=0F}	{FB01}{FFF5}Ｍｅｄａｌｓ　ａｒｅ{FFFE}２　Ｊｅｗｅｌｓ　ｅａｃｈ．{FFFE}Ｊｕｓｔ　ｎｏｗ　ｙｏｕ’ｖｅ　ｇｏｔ{FFFE}{FFEC}{=00}{=06}　ｍｅｄａｌｓ．{FCC0}{FB01}Ｗｉｔｈ　ｔｈｅ　Ｄｉｒｅｃｔｉｏｎａｌ{FFFE}ｂｕｔｔｏｎｓ，　ｃｈｏｏｓｅ　ｈｏｗ{FFFE}ｍａｎｙ　ｃｏｉｎｓ　ｔｏ　ｂｕｙ．{FFFE}（Ｃｉｒｃｌｅ　ｂｕｔｔｏｎ　ｔｏ　ｓｅｔ）{FFC8}{FFC7}{FFF6}{=00}{=00}{=00}{=11}{FFD5}{=00}{=10}{FFF8}{=00}{=0F}
1	{FFC4}{FFEB}{FFC5}{FB01}{FFEC}{=00}{=02}枚ね？{FFFE}どうぞ{FFFE}お受け取り下さい。{FFFE}{FC30}{FFF8}{=00}{=11}	{FFC4}{FFEB}{FFC5}{FB01}{FFEC}{=00}{=02}　ｍｅｄａｌｓ，　ｉｓ　ｉｔ？{FFFE}Ｐｌｅａｓｅ，{FFFE}ｄｏ　ａｃｃｅｐｔ　ｔｈｅｍ．{FFFE}{FC30}{FFF8}{=00}{=11}
1	{FB01}ちょっと　ジュエルが{FFFE}たりないみたいね。{FFFE}{FFF8}{=00}{=11}	{FB01}Ｙｏｕ’ｒｅ　ａ　ｌｉｔｔｌｅ　ｓｈｏｒｔ{FFFE}ｏｆ　Ｊｅｗｅｌｓ，　ｌｏｏｋｓ　ｌｉｋｅ．{FFFE}{FFF8}{=00}{=11}
1	{FB01}他に　ご用は？{FFFE}{FFF8}{=00}{=0D}	{FB01}Ｎｅｅｄ　ａｎｙｔｈｉｎｇ　ｅｌｓｅ？{FFFE}{FFF8}{=00}{=0D}
1	{FB01}{FFE6}{FFF6}{=00}{=00}{=00}{=17}おあずかりしてるメダルは{FFFE}{FFEC}{=00}{=06}枚よ。{FFFE}どの景品と交換する？{FFFE}{FFFB}{=00}{=0B}{FFF6}{=00}{=00}{=00}{=12}{FFF8}{=00}{=14}	{FB01}{FFE6}{FFF6}{=00}{=00}{=00}{=17}Ｗｅ’ｒｅ　ｈｏｌｄｉｎｇ{FFFE}{FFEC}{=00}{=06}　ｍｅｄａｌｓ　ｆｏｒ　ｙｏｕ．{FFFE}Ｗｈｉｃｈ　ｐｒｉｚｅ　ｗｉｌｌ　ｉｔ　ｂｅ？{FFFE}{FFFB}{=00}{=0B}{FFF6}{=00}{=00}{=00}{=12}{FFF8}{=00}{=14}
1	{FB01}{FFEC}{=00}{=03}で{FFFE}いい？{FFFE}{FFFA}{=00}{=00}{FFE5}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=15}{FFF6}{=00}{=01}{=00}{=12}	{FB01}{FFEC}{=00}{=03}，{FFFE}ｗｉｌｌ　ｔｈａｔ　ｄｏ？{FFFE}{FFFA}{=00}{=00}{FFE5}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=15}{FFF6}{=00}{=01}{=00}{=12}
